# time_start: 2026-05-10 13:09:40
# time_stop:  2026-05-10 13:09:47
CH 0, CH 8, CH 9
11388, -111501, 85859
11385, -111743, 85878
11383, -111525, 85868
11391, -111315, 85893
11380, -111604, 85884
11385, -111665, 85907
11394, -111527, 85862
11385, -111786, 85912
11389, -111935, 85896
11388, -111915, 85914
11385, -111765, 85930
11387, -111793, 85890
11393, -112191, 85875
11386, -112190, 85952
11383, -112122, 85903
11391, -112110, 85913
11382, -111973, 85872
11381, -112224, 85929
11386, -112265, 85886
11389, -112095, 85954
11387, -112397, 85905
11389, -112464, 85897
11381, -112486, 85824
11385, -112497, 85847
11388, -112639, 85884
11386, -112307, 85955
11390, -112434, 85926
11392, -113210, 85898
11392, -112885, 85906
11385, -112919, 85921
11381, -112811, 85898
11389, -112858, 85909
11388, -112774, 85932
11379, -112963, 85914
11382, -113017, 85920
11384, -112950, 85942
11389, -113142, 85898
11384, -113150, 85918
11392, -113393, 85905
11389, -113096, 85869
11382, -113177, 85879
11386, -113095, 85934
11388, -113242, 85908
11382, -113957, 85921
11387, -113318, 85893
11385, -113589, 85890
11385, -113788, 85906
11385, -113427, 85862
11385, -113844, 85850
11391, -113790, 85927
11393, -113712, 85853
11392, -113928, 85914
11383, -113757, 85900
11381, -113872, 85865
11388, -114119, 85925
11380, -113985, 85896
11382, -114281, 85915
11383, -113752, 85860
11385, -114134, 85914
11384, -114592, 85867
11388, -114414, 85880
11379, -114644, 85933
11385, -114077, 85898
11379, -114780, 85916
11382, -114642, 85984
11381, -114516, 85886
11382, -114668, 85849
11382, -114357, 85948
11385, -114762, 85917
11381, -114698, 85934
11384, -114700, 85945
11382, -114849, 85918
11383, -114773, 85941
11385, -115033, 85916
11383, -115367, 85876
11388, -115065, 85915
11387, -115059, 85970
11385, -114689, 85924
11377, -115254, 85883
11385, -115569, 85914
11385, -115299, 85864
11379, -115533, 85914
11380, -115239, 85929
11378, -115779, 85876
11385, -115647, 85915
11380, -115389, 85907
11380, -115577, 85884
11381, -115676, 85874
11386, -115849, 85878
11391, -115878, 85871
11392, -115667, 85951
11376, -115628, 85912
11392, -115829, 85892
11392, -116095, 85884
11383, -116062, 85919
11384, -116144, 85969
11380, -116138, 85863
11384, -116438, 85916
11388, -116158, 85935
11388, -116320, 85849
11379, -116318, 85897
11382, -116250, 85960
11381, -116669, 85907
11390, -116450, 85887
11387, -116670, 85879
11387, -116567, 85882
11377, -116393, 85900
11387, -117017, 85917
11380, -116535, 85883
11384, -116613, 85898
11381, -116893, 85864
11383, -116707, 85875
11384, -116845, 85927
11377, -116810, 85861
11385, -117084, 85911
11382, -116658, 85863
11382, -116854, 85878
11388, -117386, 85865
11384, -117100, 85863
11382, -117353, 85908
11379, -117114, 85835
11383, -117161, 85893
11384, -117475, 85904
11381, -117409, 85916
11381, -117502, 85909
11385, -117256, 85892
11382, -117500, 85919
11381, -117867, 85905
11384, -117687, 85882
11383, -117899, 85846
11384, -117674, 85931
11384, -117869, 85932
11378, -117916, 85913
11382, -117872, 85892
11383, -118064, 85866
11387, -117559, 85896
11385, -118006, 85896
11386, -118129, 85907
11388, -118177, 85910
11382, -118405, 85926
11385, -118246, 85917
11383, -118321, 85905
11384, -118518, 85895
11378, -118521, 85894
11378, -118420, 85912
11382, -118369, 85866
11382, -118376, 85832
11378, -119068, 85906
11381, -118580, 85884
11385, -118808, 85937
11378, -118746, 85930
11386, -118427, 85843
11387, -119166, 85833
11386, -118705, 85899
11379, -118698, 85893
11377, -118941, 85860
11380, -118943, 85925
11382, -119446, 85924
11375, -119212, 85905
11373, -119311, 85913
11384, -119339, 85931
11379, -119191, 85917
11381, -119531, 85881
11376, -119291, 85886
11378, -119250, 85856
11378, -119606, 85890
11384, -119146, 85892
11382, -119730, 85889
11382, -119847, 85882
11382, -119447, 85895
11387, -119796, 85890
11373, -120093, 85893
11376, -119802, 85865
11380, -119873, 85890
11382, -119928, 85882
11378, -119759, 85886
11379, -120060, 85862
11374, -120300, 85885
11373, -120167, 85875
11383, -119870, 85921
11374, -120294, 85894
11384, -120399, 85900
11377, -120172, 85872
11380, -120388, 85867
11377, -120377, 85903
11376, -120535, 85857
11386, -120448, 85905
11380, -120556, 85946
11384, -120745, 85924
11381, -120506, 85843
11380, -120885, 85866
11381, -120928, 85936
11384, -121016, 85864
11379, -120982, 85925
11387, -120954, 85927
11379, -120730, 85867
11379, -121014, 85886
11379, -121159, 85953
11385, -121201, 85872
11377, -121064, 85899
11389, -121412, 85923
11386, -121043, 85899
11380, -121369, 85861
11379, -121308, 85896
11379, -121188, 85916
11380, -121402, 85885
11382, -121258, 85853
11385, -121822, 85886
11378, -121589, 85921
11379, -121761, 85924
11388, -121734, 85913
11381, -121882, 85920
11383, -121450, 85886
11380, -122129, 85937
11380, -121866, 85924
11377, -121861, 85875
11375, -122037, 85886
11378, -121940, 85915
11381, -122252, 85850
11380, , 
11383, , 
11385, , 
11372, , 
11371, , 
11379, , 
11371, , 
11377, , 
11377, , 
11381, , 
11383, , 
11372, , 
11376, , 
11381, , 
11380, , 
11377, , 
11376, , 
11377, , 
11378, , 
11375, , 
11379, , 
11377, , 
11375, , 
11368, , 
11376, , 
11374, , 
11375, , 
11371, , 
11377, , 
11378, , 
11378, , 
11374, , 
11376, , 
11378, , 
11373, , 
11376, , 
11382, , 
11371, , 
11369, , 
11375, , 
11382, , 
11376, , 
11377, , 
11376, , 
11378, , 
11372, , 
11377, , 
11377, , 
11373, , 
11371, , 
11375, , 
11377, , 
11373, , 
11371, , 
11375, , 
11375, , 
11379, , 
11372, , 
11376, , 
11380, , 
11377, , 
11374, , 
11373, , 
11377, , 
11376, , 
11381, , 
11373, , 
11377, , 
11376, , 
11375, , 
11379, , 
11382, , 
11378, , 
11376, , 
11384, , 
11371, , 
11370, , 
11381, , 
11380, , 
11374, , 
11376, , 
11380, , 
11386, , 
11373, , 
11380, , 
11376, , 
11378, , 
11367, , 
11376, , 
11377, , 
11368, , 
11378, , 
11375, , 
11373, , 
11372, , 
11376, , 
11371, , 
11373, , 
11372, , 
11378, , 
11376, , 
11376, , 
11366, , 
11372, , 
11378, , 
11379, , 
11375, , 
11384, , 
11380, , 
11376, , 
11380, , 
11375, , 
11378, , 
11376, , 
11375, , 
11372, , 
11382, , 
11374, , 
11377, , 
11370, , 
11375, , 
11378, , 
11373, , 
11376, , 
11384, , 
11378, , 
11369, , 
11373, , 
11369, , 
11371, , 
11374, , 
11372, , 
11373, , 
11376, , 
11372, , 
11380, , 
11378, , 
11374, , 
11381, , 
11371, , 
11366, , 
11374, , 
11377, , 
11374, , 
11373, , 
11373, , 
11379, , 
11371, , 
11377, , 
11379, , 
11376, , 
11373, , 
11373, , 
11377, , 
11370, , 
11374, , 
11375, , 
11375, , 
11379, , 
11367, , 
11368, , 
11374, , 
11374, , 
11372, , 
11374, , 
11377, , 
11372, , 
11373, , 
11380, , 
11375, , 
11373, , 
11378, , 
11373, , 
11376, , 
11380, , 
11374, , 
11377, , 
11371, , 
11377, , 
11368, , 
11373, , 
11363, , 
11369, , 
11375, , 
11373, , 
11369, , 
11374, , 
11369, , 
11373, , 
11371, , 
11375, , 
11371, , 
11379, , 
11374, , 
11365, , 
11372, , 
11373, , 
11370, , 
11368, , 
11373, , 
11372, , 
11375, , 
11371, , 
11382, , 
11377, , 
11373, , 
11373, , 
11372, , 
11376, , 
11371, , 
11379, , 
11374, , 
11374, , 
11371, , 
11367, , 
11376, , 
11367, , 
11369, , 
11373, , 
11373, , 
11371, , 
11373, , 
11371, , 
11378, , 
11377, , 
11380, , 
11375, , 
11379, , 
11371, , 
11375, , 
11373, , 
11361, , 
11370, , 
11366, , 
11375, , 
11368, , 
11371, , 
11376, , 
11371, , 
11373, , 
11372, , 
11370, , 
11370, , 
11374, , 
11368, , 
11373, , 
11371, , 
11367, , 
11372, , 
11370, , 
11365, , 
11369, , 
11369, , 
11369, , 
11367, , 
11369, , 
11373, , 
11368, , 
11369, , 
11369, , 
11373, , 
11372, , 
11370, , 
11372, , 
11368, , 
11368, , 
11366, , 
11368, , 
11369, , 
11363, , 
11363, , 
11370, , 
11367, , 
11367, , 
11375, , 
11366, , 
11373, , 
11368, , 
11364, , 
11367, , 
11370, , 
11359, , 
11367, , 
11365, , 
11374, , 
11372, , 
11369, , 
11371, , 
11370, , 
11373, , 
11371, , 
11367, , 
11365, , 
11372, , 
11374, , 
11371, , 
11368, , 
11372, , 
11374, , 
11371, , 
11359, , 
11368, , 
11370, , 
11370, , 
11368, , 
11362, , 
11362, , 
11365, , 
11374, , 
11372, , 
11369, , 
11365, , 
11374, , 
11369, , 
11361, , 
11365, , 
11364, , 
11363, , 
11377, , 
11356, , 
11365, , 
11361, , 
11367, , 
11356, , 
11364, , 
11374, , 
11372, , 
11364, , 
11368, , 
11369, , 
11367, , 
11368, , 
11368, , 
11367, , 
11365, , 
11362, , 
11366, , 
11362, , 
11373, , 
11369, , 
11368, , 
11364, , 
11359, , 
11367, , 
11377, , 
11365, , 
11362, , 
11363, , 
11359, , 
11368, , 
11358, , 
11363, , 
11367, , 
11360, , 
11365, , 
11362, , 
11355, , 
11365, , 
11368, , 
11363, , 
11362, , 
11361, , 
11365, , 
11375, , 
11365, , 
11360, , 
11361, , 
11370, , 
11366, , 
11365, , 
11364, , 
11369, , 
11364, , 
11368, , 
11369, , 
11368, , 
11367, , 
11366, , 
11367, , 
11367, , 
11372, , 
11365, , 
11372, , 
11357, , 
11361, , 
11363, , 
11368, , 
11361, , 
11365, , 
11358, , 
11366, , 
11367, , 
11361, , 
11367, , 
11364, , 
11364, , 
11368, , 
11363, , 
11368, , 
11365, , 
11365, , 
11368, , 
11361, , 
11365, , 
11363, , 
11366, , 
11361, , 
11371, , 
11362, , 
11366, , 
11364, , 
11362, , 
11365, , 
11363, , 
11371, , 
11365, , 
11369, , 
11363, , 
11362, , 
11366, , 
11373, , 
11366, , 
11365, , 
11359, , 
11367, , 
11364, , 
11360, , 
11369, , 
11358, , 
11361, , 
11356, , 
11366, , 
11354, , 
11360, , 
11364, , 
11362, , 
11363, , 
11366, , 
11363, , 
11357, , 
11356, , 
11361, , 
11355, , 
11363, , 
11359, , 
11360, , 
11367, , 
11368, , 
11361, , 
11363, , 
11367, , 
11366, , 
11358, , 
11371, , 
11363, , 
11358, , 
11361, , 
11370, , 
11388, , 
11363, , 
11359, , 
11362, , 
11366, , 
11358, , 
11368, , 
11405, , 
11392, , 
11360, , 
11350, , 
11357, , 
11359, , 
11370, , 
11403, , 
11402, , 
11392, , 
11363, , 
11355, , 
11357, , 
11360, , 
11370, , 
11395, , 
11400, , 
11389, , 
11366, , 
11364, , 
11360, , 
11358, , 
11370, , 
11393, , 
11405, , 
11396, , 
11361, , 
11359, , 
11360, , 
11360, , 
11371, , 
11399, , 
11404, , 
11383, , 
11361, , 
11358, , 
11363, , 
11376, , 
11402, , 
11391, , 
11389, , 
11357, , 
11358, , 
11363, , 
11368, , 
11396, , 
11399, , 
11388, , 
11383, , 
11357, , 
11360, , 
11370, , 
11394, , 
11401, , 
11397, , 
11386, , 
11367, , 
11358, , 
11356, , 
11364, , 
11395, , 
11400, , 
11398, , 
11383, , 
11364, , 
11358, , 
11374, , 
11397, , 
11395, , 
11395, , 
11385, , 
11357, , 
11362, , 
11366, , 
11395, , 
11394, , 
11393, , 
11392, , 
11383, , 
11359, , 
11369, , 
11395, , 
11390, , 
11399, , 
11399, , 
11383, , 
11357, , 
11362, , 
11394, , 
11394, , 
11398, , 
11394, , 
11387, , 
11354, , 
11368, , 
11391, , 
11394, , 
11397, , 
11391, , 
11392, , 
11380, , 
11349, , 
11365, , 
11393, , 
11398, , 
11392, , 
11397, , 
11394, , 
11385, , 
11354, , 
11368, , 
11394, , 
11391, , 
11393, , 
11389, , 
11393, , 
11378, , 
11373, , 
11396, , 
11388, , 
11390, , 
11396, , 
11391, , 
11373, , 
11363, , 
11392, , 
11395, , 
11395, , 
11393, , 
11401, , 
11388, , 
11350, , 
11366, , 
11387, , 
11396, , 
11385, , 
11388, , 
11400, , 
11389, , 
11390, , 
11395, , 
11391, , 
11390, , 
11391, , 
11395, , 
11390, , 
11392, , 
11387, , 
11393, , 
11390, , 
11392, , 
11389, , 
11393, , 
11397, , 
11397, , 
11389, , 
11394, , 
11391, , 
11392, , 
11394, , 
11398, , 
11391, , 
11391, , 
11395, , 
11398, , 
11389, , 
11366, , 
11390, , 
11387, , 
11392, , 
11397, , 
11394, , 
11390, , 
11391, , 
11389, , 
11394, , 
11387, , 
11388, , 
11390, , 
11389, , 
11391, , 
11382, , 
11391, , 
11387, , 
11395, , 
11398, , 
11388, , 
11394, , 
11396, , 
11395, , 
11393, , 
11396, , 
11390, , 
11391, , 
11398, , 
11393, , 
11392, , 
11389, , 
11395, , 
11387, , 
11383, , 
11387, , 
11397, , 
11392, , 
11390, , 
11395, , 
11385, , 
11382, , 
11393, , 
11386, , 
11389, , 
11392, , 
11394, , 
11392, , 
11385, , 
11384, , 
11394, , 
11392, , 
11390, , 
11385, , 
11389, , 
11393, , 
11390, , 
11390, , 
11389, , 
11393, , 
11385, , 
11390, , 
11389, , 
11391, , 
11388, , 
11382, , 
11392, , 
11386, , 
11389, , 
11390, , 
11392, , 
11387, , 
11391, , 
11393, , 
11389, , 
11384, , 
11383, , 
11384, , 
11386, , 
11385, , 
11388, , 
11385, , 
11388, , 
11384, , 
11386, , 
11389, , 
11387, , 
11390, , 
11380, , 
11391, , 
11392, , 
11383, , 
11387, , 
11388, , 
11390, , 
11388, , 
11382, , 
11386, , 
11386, , 
11384, , 
11387, , 
11383, , 
11385, , 
11387, , 
11390, , 
11384, , 
11380, , 
11382, , 
11389, , 
11390, , 
11379, , 
11390, , 
11382, , 
11382, , 
11391, , 
11391, , 
11388, , 
11385, , 
11390, , 
11396, , 
11386, , 
11392, , 
11388, , 
11390, , 
11381, , 
11385, , 
11379, , 
11377, , 
11397, , 
11405, , 
11389, , 
11390, , 
11385, , 
11387, , 
11382, , 
11392, , 
11390, , 
11391, , 
11389, , 
11386, , 
11380, , 
11388, , 
11386, , 
11384, , 
11377, , 
11401, , 
11412, , 
11386, , 
11386, , 
11385, , 
11384, , 
11379, , 
11401, , 
11409, , 
11389, , 
11382, , 
11392, , 
11390, , 
11378, , 
11390, , 
11383, , 
11381, , 
11401, , 
11414, , 
11383, , 
11384, , 
11383, , 
11384, , 
11390, , 
11397, , 
11412, , 
11387, , 
11385, , 
11384, , 
11380, , 
11380, , 
11399, , 
11422, , 
11416, , 
11389, , 
11384, , 
11388, , 
11384, , 
11387, , 
11379, , 
11398, , 
11412, , 
11385, , 
11386, , 
11385, , 
11389, , 
11382, , 
11402, , 
11403, , 
11387, , 
11389, , 
11377, , 
11381, , 
11383, , 
11402, , 
11425, , 
11414, , 
11382, , 
11388, , 
11383, , 
11394, , 
11382, , 
11395, , 
11407, , 
11388, , 
11378, , 
11389, , 
11377, , 
11378, , 
11404, , 
11423, , 
11409, , 
11380, , 
11390, , 
11382, , 
11381, , 
11386, , 
11402, , 
11406, , 
11387, , 
11379, , 
11386, , 
11379, , 
11399, , 
11416, , 
11409, , 
11391, , 
11384, , 
11388, , 
11387, , 
11389, , 
11393, , 
11422, , 
11408, , 
11384, , 
11377, , 
11378, , 
11387, , 
11397, , 
11419, , 
11409, , 
11388, , 
11375, , 
11388, , 
11385, , 
11379, , 
11398, , 
11418, , 
11413, , 
11388, , 
11386, , 
11381, , 
11383, , 
11385, , 
11397, , 
11419, , 
11406, , 
11381, , 
11383, , 
11379, , 
11386, , 
11392, , 
11424, , 
11424, , 
11388, , 
11387, , 
11384, , 
11384, , 
11381, , 
11394, , 
11427, , 
11410, , 
11384, , 
11383, , 
11384, , 
11387, , 
11385, , 
11393, , 
11426, , 
11411, , 
11384, , 
11387, , 
11384, , 
11386, , 
11384, , 
11394, , 
11415, , 
11409, , 
11388, , 
11383, , 
11386, , 
11378, , 
11396, , 
11425, , 
11415, , 
11384, , 
11385, , 
11376, , 
11379, , 
11392, , 
11419, , 
11407, , 
11388, , 
11383, , 
11382, , 
11390, , 
11388, , 
11395, , 
11421, , 
11417, , 
11384, , 
11382, , 
11382, , 
11379, , 
11392, , 
11412, , 
11429, , 
11412, , 
11386, , 
11382, , 
11385, , 
11382, , 
11383, , 
11393, , 
11413, , 
11403, , 
11363, , 
11383, , 
11391, , 
11385, , 
11397, , 
11424, , 
11403, , 
11383, , 
11384, , 
11386, , 
11382, , 
11389, , 
11411, , 
11408, , 
11388, , 
11384, , 
11382, , 
11383, , 
11400, , 
11423, , 
11405, , 
11386, , 
11378, , 
11377, , 
11389, , 
11390, , 
11418, , 
11409, , 
11389, , 
11374, , 
11375, , 
11386, , 
11399, , 
11414, , 
11424, , 
11415, , 
11386, , 
11385, , 
11384, , 
11380, , 
11379, , 
11390, , 
11414, , 
11421, , 
11418, , 
11387, , 
11383, , 
11378, , 
11380, , 
11396, , 
11429, , 
11409, , 
11383, , 
11375, , 
11378, , 
11377, , 
11389, , 
11410, , 
11426, , 
11407, , 
11383, , 
11373, , 
11367, , 
11379, , 
11391, , 
11416, , 
11424, , 
11405, , 
11379, , 
11383, , 
11377, , 
11374, , 
11390, , 
11422, , 
11426, , 
11408, , 
11383, , 
11384, , 
11380, , 
11381, , 
11399, , 
11422, , 
11412, , 
11385, , 
11382, , 
11381, , 
11385, , 
11394, , 
11421, , 
11403, , 
11381, , 
11377, , 
11383, , 
11379, , 
11391, , 
11415, , 
11419, , 
11411, , 
11381, , 
11382, , 
11383, , 
11376, , 
11392, , 
11410, , 
11423, , 
11416, , 
11387, , 
11384, , 
11379, , 
11376, , 
11391, , 
11423, , 
11413, , 
11382, , 
11381, , 
11384, , 
11381, , 
11392, , 
11416, , 
11406, , 
11389, , 
11373, , 
11375, , 
11376, , 
11390, , 
11411, , 
11426, , 
11415, , 
11386, , 
11378, , 
11382, , 
11381, , 
11387, , 
11420, , 
11420, , 
11406, , 
11372, , 
11377, , 
11372, , 
11392, , 
11417, , 
11422, , 
11410, , 
11383, , 
11378, , 
11374, , 
11376, , 
11388, , 
11413, , 
11418, , 
11402, , 
11379, , 
11378, , 
11380, , 
11372, , 
11387, , 
11415, , 
11425, , 
11408, , 
11378, , 
11374, , 
11379, , 
11372, , 
11387, , 
11415, , 
11419, , 
11406, , 
11382, , 
11372, , 
11375, , 
11392, , 
11412, , 
11417, , 
11411, , 
11383, , 
11373, , 
11377, , 
11380, , 
11390, , 
11414, , 
11418, , 
11405, , 
11378, , 
11373, , 
11374, , 
11390, , 
11404, , 
11411, , 
11419, , 
11414, , 
11385, , 
11374, , 
11380, , 
11375, , 
11381, , 
11422, , 
11414, , 
11403, , 
11382, , 
11373, , 
11378, , 
11386, , 
11416, , 
11417, , 
11405, , 
11379, , 
11369, , 
11375, , 
11388, , 
11410, , 
11423, , 
11405, , 
11382, , 
11378, , 
11379, , 
11371, , 
11391, , 
11413, , 
11422, , 
11404, , 
11380, , 
11378, , 
11372, , 
11385, , 
11407, , 
11421, , 
11421, , 
11403, , 
11380, , 
11382, , 
11381, , 
11367, , 
11389, , 
11417, , 
11412, , 
11396, , 
11381, , 
11371, , 
11372, , 
11389, , 
11416, , 
11415, , 
11416, , 
11400, , 
11380, , 
11367, , 
11379, , 
11390, , 
11415, , 
11416, , 
11404, , 
11379, , 
11374, , 
11371, , 
11382, , 
11412, , 
11409, , 
11402, , 
11376, , 
11377, , 
11372, , 
11378, , 
11410, , 
11415, , 
11420, , 
11398, , 
11373, , 
11375, , 
11369, , 
11384, , 
11410, , 
11418, , 
11416, , 
11399, , 
11379, , 
11373, , 
11372, , 
11382, , 
11413, , 
11417, , 
11411, , 
11398, , 
11381, , 
11378, , 
11371, , 
11390, , 
11414, , 
11415, , 
11411, , 
11400, , 
11379, , 
11371, , 
11373, , 
11394, , 
11411, , 
11419, , 
11413, , 
11402, , 
11377, , 
11376, , 
11371, , 
11384, , 
11414, , 
11415, , 
11420, , 
11400, , 
11383, , 
11378, , 
11370, , 
11388, , 
11407, , 
11409, , 
11412, , 
11398, , 
11369, , 
11373, , 
11382, , 
11408, , 
11409, , 
11404, , 
11403, , 
11377, , 
11371, , 
11389, , 
11414, , 
11413, , 
11406, , 
11398, , 
11379, , 
11376, , 
11368, , 
11379, , 
11407, , 
11406, , 
11413, , 
11409, , 
11398, , 
11371, , 
11369, , 
11384, , 
11410, , 
11409, , 
11411, , 
11406, , 
11374, , 
11371, , 
11380, , 
11414, , 
11415, , 
11412, , 
11404, , 
11380, , 
11378, , 
11366, , 
11386, , 
11405, , 
11406, , 
11414, , 
11400, , 
11377, , 
11367, , 
11383, , 
11410, , 
11408, , 
11411, , 
11395, , 
11371, , 
11366, , 
11382, , 
11407, , 
11416, , 
11415, , 
11398, , 
11371, , 
11368, , 
11376, , 
11399, , 
11413, , 
11415, , 
11400, , 
11395, , 
11380, , 
11364, , 
11376, , 
11408, , 
11412, , 
11414, , 
11398, , 
11399, , 
11372, , 
11372, , 
11381, , 
11407, , 
11406, , 
11410, , 
11413, , 
11398, , 
11377, , 
11371, , 
11380, , 
11404, , 
11410, , 
11404, , 
11409, , 
11395, , 
11367, , 
11365, , 
11378, , 
11402, , 
11411, , 
11405, , 
11409, , 
11399, , 
11370, , 
11357, , 
11378, , 
11401, , 
11408, , 
11400, , 
11413, , 
11396, , 
11367, , 
11369, , 
11385, , 
11408, , 
11403, , 
11412, , 
11413, , 
11393, , 
11371, , 
11370, , 
11383, , 
11401, , 
11403, , 
11406, , 
11408, , 
11398, , 
11372, , 
11363, , 
11375, , 
11404, , 
11405, , 
11408, , 
11403, , 
11387, , 
11368, , 
11378, , 
11399, , 
11399, , 
11408, , 
11415, , 
11391, , 
11369, , 
11377, , 
11399, , 
11406, , 
11403, , 
11412, , 
11395, , 
11365, , 
11380, , 
11405, , 
11401, , 
11408, , 
11405, , 
11394, , 
11371, , 
11372, , 
11407, , 
11407, , 
11402, , 
11402, , 
11392, , 
11372, , 
11375, , 
11405, , 
11402, , 
11403, , 
11407, , 
11394, , 
11366, , 
11382, , 
11397, , 
11405, , 
11408, , 
11402, , 
11393, , 
11365, , 
11381, , 
11399, , 
11405, , 
11410, , 
11406, , 
11391, , 
11364, , 
11383, , 
11399, , 
11403, , 
11409, , 
11403, , 
11383, , 
11360, , 
11374, , 
11402, , 
11400, , 
11401, , 
11401, , 
11408, , 
11386, , 
11367, , 
11379, , 
11401, , 
11408, , 
11398, , 
11394, , 
11406, , 
11394, , 
11360, , 
11375, , 
11395, , 
11403, , 
11402, , 
11404, , 
11405, , 
11390, , 
11367, , 
11376, , 
11402, , 
11404, , 
11401, , 
11394, , 
11400, , 
11391, , 
11380, , 
11398, , 
11400, , 
11404, , 
11409, , 
11403, , 
11385, , 
11368, , 
11373, , 
11396, , 
11400, , 
11406, , 
11403, , 
11404, , 
11382, , 
11375, , 
11396, , 
11395, , 
11407, , 
11398, , 
11397, , 
11400, , 
11393, , 
11376, , 
11394, , 
11403, , 
11403, , 
11403, , 
11401, , 
11379, , 
11377, , 
11393, , 
11401, , 
11394, , 
11397, , 
11402, , 
11396, , 
11396, , 
11400, , 
11405, , 
11388, , 
11373, , 
11390, , 
11397, , 
11391, , 
11399, , 
11399, , 
11400, , 
11397, , 
11398, , 
11395, , 
11395, , 
11397, , 
11398, , 
11397, , 
11402, , 
11391, , 
11398, , 
11398, , 
11399, , 
11396, , 
11396, , 
11397, , 
11399, , 
11397, , 
11392, , 
11396, , 
11397, , 
11395, , 
11404, , 
11399, , 
11397, , 
11405, , 
11384, , 
11374, , 
11389, , 
11395, , 
11399, , 
11392, , 
11402, , 
11397, , 
11394, , 
11394, , 
11397, , 
11402, , 
11397, , 
11390, , 
11398, , 
11394, , 
11391, , 
11398, , 
11396, , 
11403, , 
11393, , 
11394, , 
11389, , 
11397, , 
11392, , 
11392, , 
11402, , 
11394, , 
11401, , 
11399, , 
11400, , 
11388, , 
11366, , 
11388, , 
11396, , 
11391, , 
11392, , 
11386, , 
11397, , 
11394, , 
11397, , 
11390, , 
11397, , 
11396, , 
11396, , 
11393, , 
11392, , 
11393, , 
11393, , 
11392, , 
11393, , 
11389, , 
11402, , 
11398, , 
11393, , 
11391, , 
11389, , 
11393, , 
11386, , 
11392, , 
11387, , 
11394, , 
11390, , 
11392, , 
11398, , 
11395, , 
11392, , 
11392, , 
11394, , 
11389, , 
11388, , 
11393, , 
11396, , 
11393, , 
11386, , 
11389, , 
11398, , 
11394, , 
11388, , 
11390, , 
11396, , 
11395, , 
11385, , 
11389, , 
11387, , 
11384, , 
11401, , 
11389, , 
11395, , 
11391, , 
11395, , 
11387, , 
11381, , 
11390, , 
11395, , 
11387, , 
11390, , 
11392, , 
11389, , 
11392, , 
11392, , 
11387, , 
11391, , 
11390, , 
11383, , 
11382, , 
11393, , 
11388, , 
11389, , 
11388, , 
11389, , 
11389, , 
11395, , 
11395, , 
11389, , 
11383, , 
11384, , 
11389, , 
11385, , 
11381, , 
11390, , 
11383, , 
11388, , 
11381, , 
11377, , 
11390, , 
11387, , 
11382, , 
11386, , 
11386, , 
11384, , 
11390, , 
11387, , 
11385, , 
11378, , 
11392, , 
11391, , 
11382, , 
11387, , 
11386, , 
11389, , 
11389, , 
11386, , 
11389, , 
11388, , 
11383, , 
11387, , 
11386, , 
11391, , 
11384, , 
11387, , 
11387, , 
11390, , 
11384, , 
11393, , 
11384, , 
11384, , 
11379, , 
11395, , 
11410, , 
11387, , 
11387, , 
11386, , 
11387, , 
11388, , 
11379, , 
11391, , 
11424, , 
11420, , 
11388, , 
11386, , 
11384, , 
11383, , 
11390, , 
11381, , 
11403, , 
11407, , 
11389, , 
11387, , 
11382, , 
11384, , 
11382, , 
11401, , 
11410, , 
11389, , 
11385, , 
11383, , 
11387, , 
11385, , 
11401, , 
11406, , 
11385, , 
11383, , 
11382, , 
11390, , 
11373, , 
11389, , 
11426, , 
11417, , 
11383, , 
11392, , 
11383, , 
11378, , 
11377, , 
11390, , 
11414, , 
11405, , 
11387, , 
11387, , 
11383, , 
11379, , 
11382, , 
11397, , 
11419, , 
11405, , 
11379, , 
11386, , 
11384, , 
11382, , 
11389, , 
11420, , 
11400, , 
11383, , 
11386, , 
11381, , 
11383, , 
11392, , 
11418, , 
11415, , 
11393, , 
11379, , 
11381, , 
11380, , 
11376, , 
11385, , 
11414, , 
11420, , 
11413, , 
11388, , 
11379, , 
11372, , 
11381, , 
11390, , 
11415, , 
11422, , 
11413, , 
11388, , 
11382, , 
11379, , 
11374, , 
11390, , 
11412, , 
11415, , 
11410, , 
11384, , 
11376, , 
11384, , 
11369, , 
11393, , 
11418, , 
11418, , 
11413, , 
11387, , 
11384, , 
11377, , 
11384, , 
11372, , 
11389, , 
11405, , 
11420, , 
11409, , 
11379, , 
11384, , 
11380, , 
11381, , 
11389, , 
11418, , 
11402, , 
11386, , 
11382, , 
11384, , 
11377, , 
11393, , 
11420, , 
11405, , 
11382, , 
11379, , 
11381, , 
11381, , 
11387, , 
11412, , 
11422, , 
11412, , 
11380, , 
11380, , 
11382, , 
11376, , 
11388, , 
11419, , 
11421, , 
11408, , 
11386, , 
11383, , 
11379, , 
11384, , 
11390, , 
11409, , 
11412, , 
11413, , 
11374, , 
11368, , 
11377, , 
11393, , 
11412, , 
11420, , 
11402, , 
11379, , 
11378, , 
11378, , 
11383, , 
11379, , 
11408, , 
11410, , 
11409, , 
11381, , 
11379, , 
11384, , 
11380, , 
11381, , 
11410, , 
11415, , 
11405, , 
11381, , 
11387, , 
11378, , 
11376, , 
11381, , 
11416, , 
11421, , 
11409, , 
11385, , 
11380, , 
11380, , 
11371, , 
11389, , 
11417, , 
11425, , 
11399, , 
11384, , 
11379, , 
11376, , 
11377, , 
11392, , 
11416, , 
