# time_start: 2026-05-10 13:07:08
# time_stop:  2026-05-10 13:07:15
CH 0, CH 8, CH 9
11371, -99844, 85877
11378, -99635, 85877
11376, -99554, 85863
11387, -99500, 85909
11413, -99030, 85849
11420, -99704, 85874
11416, -99558, 85919
11409, -99835, 85878
11384, -99771, 85812
11377, -99760, 85907
11375, -99980, 85882
11368, -99815, 85885
11390, -100129, 85897
11407, -100022, 85894
11417, -100322, 85887
11418, -100183, 85873
11411, -99781, 85851
11378, -100369, 85904
11370, -100474, 85895
11371, -100386, 85868
11376, -100596, 85922
11388, -100046, 85868
11420, -100530, 85885
11440, -100540, 85891
11412, -100919, 85892
11403, -100736, 85847
11381, -100096, 85873
11374, -100861, 85911
11379, -100877, 85896
11378, -101049, 85832
11386, -100833, 85899
11412, -100747, 85832
11411, -100803, 85851
11418, -100882, 85856
11394, -101293, 85888
11372, -101206, 85929
11376, -101136, 85883
11373, -101130, 85841
11383, -100975, 85905
11412, -101500, 85906
11415, -101741, 85877
11413, -101327, 85885
11416, -101519, 85872
11405, -101289, 85835
11388, -102017, 85879
11377, -101822, 85836
11368, -101975, 85903
11372, -102107, 85881
11383, -101494, 85899
11409, -101681, 85916
11417, -102115, 85903
11416, -102079, 85908
11414, -102007, 85917
11402, -102147, 85859
11378, -101635, 85860
11372, -102232, 85867
11369, -102565, 85910
11384, -102421, 85904
11408, -102484, 85826
11417, -102114, 85896
11416, -102200, 85871
11420, -102417, 85836
11398, -102828, 85872
11372, -102695, 85885
11375, -102138, 85909
11375, -102547, 85885
11370, -102895, 85869
11394, -102520, 85865
11411, -103037, 85920
11412, -102780, 85907
11416, -102394, 85890
11411, -103087, 85839
11402, -102940, 85867
11380, -103369, 85836
11366, -102994, 85887
11388, -103213, 85882
11444, -102859, 85931
11458, -103052, 85885
11446, -103564, 85849
11400, -103550, 85852
11378, -103313, 85877
11376, -103369, 85913
11372, -103430, 85879
11373, -103679, 85872
11371, -103592, 85864
11376, -103688, 85853
11408, -103786, 85812
11408, -103435, 85917
11416, -103206, 85893
11418, -103854, 85893
11408, -104350, 85855
11380, -104036, 85857
11376, -104153, 85892
11373, -103864, 85903
11375, -103893, 85853
11383, -104370, 85865
11400, -104894, 85866
11413, -104255, 85888
11407, -104243, 85898
11423, -104041, 85923
11402, -104291, 85907
11377, -104522, 85838
11372, -104795, 85840
11367, -104784, 85888
11375, -104565, 85915
11407, -104508, 85832
11408, -104279, 85830
11414, -104795, 85889
11415, -105496, 85876
11400, -104710, 85918
11381, -104711, 85835
11373, -104851, 85863
11376, -104750, 85839
11379, -104987, 85879
11410, -105640, 85821
11412, -105073, 85879
11411, -104999, 85881
11416, -104921, 85885
11407, -105267, 85886
11380, -105567, 85902
11372, -105447, 85872
11371, -105685, 85861
11384, -105197, 85868
11406, -105746, 85855
11408, -106064, 85912
11413, -105673, 85877
11409, -105618, 85850
11403, -105498, 85857
11371, -105476, 85871
11375, -106056, 85855
11377, -106264, 85851
11379, -106253, 85871
11406, -105787, 85843
11423, -105879, 85841
11438, -105723, 85860
11407, -105937, 85856
11376, -106827, 85854
11371, -106568, 85817
11378, -105303, 85872
11366, -106493, 85919
11383, -106753, 85851
11415, -106635, 85900
11452, -106558, 85917
11440, -106572, 85887
11402, -105962, 85894
11373, -106606, 85876
11365, -107568, 85896
11371, -106709, 85872
11368, -106722, 85883
11382, -106730, 85875
11416, -106397, 85874
11432, -107178, 85884
11418, -107510, 85827
11400, -107094, 85854
11380, -107223, 85845
11370, -106842, 85896
11374, -107296, 85905
11372, -107620, 85833
11379, -107660, 85848
11419, -107472, 85880
11436, -107194, 85858
11412, -107370, 85891
11400, -107175, 85921
11374, -107697, 85839
11374, -108144, 85927
11367, -107615, 85866
11379, -107758, 85863
11398, -107299, 85910
11417, -107519, 85869
11432, -107998, 85835
11408, -108359, 85919
11406, -107948, 85849
11375, -107645, 85870
11367, -107762, 85895
11363, -108127, 85858
11377, -108579, 85855
11412, -108160, 85853
11443, -108299, 85852
11439, -107892, 85937
11400, -108371, 85904
11369, -108800, 85947
11364, -108389, 85898
11371, -108677, 85892
11381, -108303, 85888
11398, -108176, 85884
11410, -108739, 85876
11430, -108825, 85820
11417, -108871, 85856
11398, -108733, 85865
11372, -108640, 85890
11368, -108922, 85919
11364, -109114, 85866
11372, -109515, 85870
11414, -108897, 85896
11443, -108798, 85848
11442, -109048, 85868
11400, -109046, 85882
11369, -109655, 85925
11365, -109378, 85903
11366, -109201, 85845
11369, -109001, 85878
11415, -109507, 85898
11453, -109970, 85919
11438, -109517, 85843
11402, -109549, 85833
11375, -109637, 85854
11370, -109585, 85869
11369, -109824, 85910
11362, -109987, 85901
11381, -109544, 85855
11416, -109776, 85849
11435, -109707, 85893
11410, -109876, 85885
11400, -109784, 85858
11372, -110518, 85857
11366, -110160, 85888
11370, -109623, 85845
11381, -110098, 85854
11394, -110420, 85876
11415, -110451, 85901
11445, -110916, 85893
11436, -110204, 85822
11398, -110240, 85892
11371, -110450, 85870
11370, -110747, 85887
11368, -110883, 85892
11355, -110808, 85863
11373, -110671, 85918
11416, -110654, 85911
11439, -110691, 85871
11438, -110922, 85889
11408, -111194, 85908
11402, -111092, 85835
11375, -111048, 85875
11360, -111021, 85871
11364, -110994, 85843
11378, -111199, 85850
11404, -111481, 85868
11412, -111237, 85875
11436, -111257, 85858
11414, -110761, 85932
11389, -111196, 85892
11370, -111867, 85898
11369, -111678, 85853
11376, -111426, 85867
11376, -111769, 85916
11414, -110900, 85889
11440, -111823, 85839
11439, -112400, 85872
11399, -111693, 85902
11368, -111828, 85832
11364, -111615, 85859
11364, -111903, 85823
11377, -112276, 85835
11396, -111971, 85913
11413, -112307, 85884
11438, -112131, 85857
11433, -111988, 85861
11399, -112366, 85834
11367, -112429, 85881
11362, -112983, 85876
11368, -112662, 85812
11372, -112640, 85883
11401, -112390, 85846
11436, -112246, 85902
11432, -113037, 85914
11407, -113223, 85885
11393, -112444, 85848
11360, -112892, 85881
11361, -112715, 85888
11359, -112676, 85872
11373, -113517, 85841
11404, -113290, 85885
11436, -113105, 85858
11447, -112959, 85860
11432, -112902, 85938
11394, -113134, 85914
11371, -113361, 85858
11361, -113624, 85891
11357, -113332, 85898
11373, -113539, 85905
11411, -113272, 85830
11441, -113385, 85857
11431, -113554, 85845
11405, -114053, 85867
11386, -113856, 85854
11367, -113427, 85867
11359, -113746, 85893
11368, -113816, 85856
11403, -113952, 85869
11415, -113954, 85823
11438, -113745, 85855
11429, -113435, 85938
11395, -114083, 85859
11363, -114403, 85877
11363, -113981, 85863
11361, -114182, 85894
11369, -114155, 85877
11405, -114050, 85872
11440, -114354, 85927
11438, -114645, 85853
11436, -114595, 85917
11391, -114296, 85833
11358, -114503, 85833
11361, -114665, 85889
11360, -114623, 85922
11368, -114955, 85864
11405, -114692, 85875
11440, -114352, 85919
11448, -114774, 85898
11427, -115008, 85876
11394, -114975, 85843
11364, -115359, 85901
11364, -114947, 85885
11355, -115074, 85908
11368, -115169, 85865
11410, -115331, 85876
11441, -115134, 85857
11421, -115191, 85915
11410, -115510, 85885
11390, -115425, 85900
11354, -115657, 85873
11354, -115317, 85898
11370, -115466, 85845
11407, -115691, 85874
11435, -115642, 85867
11440, -115773, 85851
11430, -115586, 85893
11393, -115852, 85877
11361, -115954, 85895
11356, -115429, 85844
11378, -116174, 85833
11449, -116417, 85898
11462, -115994, 85846
11433, -116263, 85875
11388, -115979, 85932
11367, -116069, 85854
11357, -116422, 85823
11351, -116547, 85900
11371, -116606, 85957
11400, -116249, 85879
11441, -116207, 85913
11444, -116183, 85922
11429, -116762, 85923
11391, -117254, 85857
11362, -116577, 85861
11362, -116738, 85913
11357, -116518, 85859
11372, -116630, 85816
11403, -117040, 85881
11442, -117123, 85903
11440, -116892, 85839
11430, -116892, 85870
11400, -116709, 85854
11360, -117291, 85877
11358, -117124, 85861
11356, -117560, 85929
11364, -117264, 85881
11404, -116937, 85881
11436, -117120, 85870
11438, -117218, 85852
11426, -117609, 85864
11392, -117653, 85893
11363, -117371, 85890
11360, -117164, 85910
11366, -117734, 85913
11367, -118288, 85834
11399, -117934, 85827
11438, -117710, 85905
11439, -117790, 85859
11424, -117182, 85894
11399, -117741, 85830
11368, -118526, 85879
11359, -117915, 85880
11351, -117790, 85864
11369, -117891, 85852
11404, -118065, 85884
11432, -118462, 85866
11433, -118345, 85867
11430, -118425, 85863
11387, -118008, 85864
11362, -118415, 85900
11351, -118725, 85846
11361, -118554, 85883
11409, -118566, 85886
11431, -118749, 85900
11425, -118113, 85860
11424, -118495, 85836
11390, -119115, 85904
11358, -119059, 85910
11350, -118889, 85889
11363, -118794, 85864
11403, -118818, 85883
11436, -118779, 85860
11430, , 
11428, , 
11388, , 
11361, , 
11358, , 
11364, , 
11397, , 
11424, , 
11437, , 
11427, , 
11391, , 
11362, , 
11353, , 
11367, , 
11399, , 
11425, , 
11433, , 
11424, , 
11397, , 
11383, , 
11358, , 
11359, , 
11357, , 
11399, , 
11431, , 
11433, , 
11433, , 
11426, , 
11389, , 
11355, , 
11349, , 
11363, , 
11387, , 
11407, , 
11428, , 
11434, , 
11429, , 
11387, , 
11358, , 
11351, , 
11360, , 
11399, , 
11432, , 
11439, , 
11431, , 
11385, , 
11362, , 
11357, , 
11365, , 
11382, , 
11402, , 
11435, , 
11438, , 
11418, , 
11389, , 
11353, , 
11345, , 
11358, , 
11400, , 
11443, , 
11462, , 
11428, , 
11383, , 
11359, , 
11356, , 
11352, , 
11370, , 
11445, , 
11457, , 
11433, , 
11387, , 
11351, , 
11355, , 
11348, , 
11377, , 
11436, , 
11465, , 
11457, , 
11413, , 
11357, , 
11337, , 
11344, , 
11357, , 
11390, , 
11442, , 
11471, , 
11449, , 
11379, , 
11352, , 
11350, , 
11341, , 
11366, , 
11436, , 
11472, , 
11461, , 
11407, , 
11360, , 
11343, , 
11343, , 
11356, , 
11396, , 
11439, , 
11454, , 
11425, , 
11383, , 
11351, , 
11344, , 
11357, , 
11392, , 
11435, , 
11468, , 
11462, , 
11417, , 
11361, , 
11346, , 
11349, , 
11346, , 
11363, , 
11432, , 
11466, , 
11461, , 
11414, , 
11381, , 
11354, , 
11350, , 
11348, , 
11365, , 
11443, , 
11455, , 
11417, , 
11391, , 
11382, , 
11348, , 
11346, , 
11368, , 
11421, , 
11441, , 
11455, , 
11423, , 
11384, , 
11351, , 
11345, , 
11351, , 
11395, , 
11436, , 
11457, , 
11422, , 
11378, , 
11350, , 
11350, , 
11359, , 
11388, , 
11439, , 
11464, , 
11456, , 
11409, , 
11359, , 
11348, , 
11347, , 
11354, , 
11400, , 
11435, , 
11446, , 
11419, , 
11393, , 
11380, , 
11351, , 
11346, , 
11372, , 
11426, , 
11428, , 
11430, , 
11413, , 
11391, , 
11375, , 
11346, , 
11355, , 
11386, , 
11437, , 
11456, , 
11429, , 
11415, , 
11377, , 
11351, , 
11349, , 
11347, , 
11392, , 
11437, , 
11469, , 
11454, , 
11406, , 
11359, , 
11343, , 
11372, , 
11450, , 
11473, , 
11460, , 
11416, , 
11374, , 
11349, , 
11348, , 
11349, , 
11385, , 
11433, , 
11457, , 
11458, , 
11403, , 
11343, , 
11337, , 
11332, , 
11360, , 
11422, , 
11461, , 
11465, , 
11441, , 
11379, , 
11339, , 
11340, , 
11356, , 
11391, , 
11432, , 
11465, , 
11450, , 
11401, , 
11351, , 
11344, , 
11335, , 
11351, , 
11399, , 
11460, , 
11460, , 
11447, , 
11399, , 
11354, , 
11344, , 
11339, , 
11353, , 
11405, , 
11468, , 
11450, , 
11415, , 
11379, , 
11351, , 
11347, , 
11360, , 
11387, , 
11434, , 
11464, , 
11452, , 
11407, , 
11344, , 
11338, , 
11337, , 
11361, , 
11427, , 
11461, , 
11455, , 
11413, , 
11379, , 
11346, , 
11351, , 
11354, , 
11389, , 
11437, , 
11467, , 
11450, , 
11401, , 
11360, , 
11348, , 
11343, , 
11350, , 
11405, , 
11454, , 
11477, , 
11439, , 
11381, , 
11352, , 
11336, , 
11343, , 
11369, , 
11427, , 
11469, , 
11453, , 
11418, , 
11382, , 
11340, , 
11343, , 
11350, , 
11387, , 
11432, , 
11467, , 
11456, , 
11398, , 
11349, , 
11341, , 
11349, , 
11343, , 
11404, , 
11461, , 
11463, , 
11439, , 
11380, , 
11350, , 
11343, , 
11341, , 
11369, , 
11429, , 
11471, , 
11440, , 
11413, , 
11377, , 
11344, , 
11339, , 
11355, , 
11406, , 
11458, , 
11467, , 
11442, , 
11385, , 
11345, , 
11336, , 
11336, , 
11359, , 
11429, , 
11462, , 
11449, , 
11416, , 
11372, , 
11342, , 
11338, , 
11346, , 
11400, , 
11459, , 
11460, , 
11445, , 
11404, , 
11352, , 
11335, , 
11338, , 
11363, , 
11431, , 
11456, , 
11459, , 
11444, , 
11376, , 
11342, , 
11341, , 
11353, , 
11387, , 
11432, , 
11464, , 
11454, , 
11399, , 
11358, , 
11346, , 
11343, , 
11345, , 
11402, , 
11459, , 
11475, , 
11436, , 
11378, , 
11350, , 
11340, , 
11335, , 
11353, , 
11430, , 
11463, , 
11464, , 
11444, , 
11388, , 
11343, , 
11345, , 
11338, , 
11369, , 
11427, , 
11462, , 
11449, , 
11423, , 
11375, , 
11349, , 
11348, , 
11352, , 
11394, , 
11434, , 
11449, , 
11420, , 
11410, , 
11380, , 
11350, , 
11345, , 
11351, , 
11388, , 
11434, , 
11464, , 
11451, , 
11417, , 
11381, , 
11349, , 
11339, , 
11354, , 
11392, , 
11434, , 
11461, , 
11443, , 
11386, , 
11349, , 
11347, , 
11340, , 
11365, , 
11432, , 
11471, , 
11457, , 
11422, , 
11375, , 
11346, , 
11339, , 
11350, , 
11391, , 
11435, , 
11470, , 
11445, , 
11372, , 
11346, , 
11345, , 
11339, , 
11359, , 
11426, , 
11467, , 
11445, , 
11416, , 
11374, , 
11350, , 
11340, , 
11345, , 
11409, , 
11456, , 
11469, , 
11450, , 
11406, , 
11346, , 
11346, , 
11345, , 
11351, , 
11402, , 
11462, , 
11451, , 
11418, , 
11380, , 
11368, , 
11438, , 
11450, , 
11416, , 
11389, , 
11384, , 
11371, , 
11356, , 
11391, , 
11416, , 
11426, , 
11421, , 
11413, , 
11380, , 
11348, , 
11356, , 
11388, , 
11422, , 
11425, , 
11427, , 
11413, , 
11371, , 
11342, , 
11363, , 
11393, , 
11423, , 
11426, , 
11431, , 
11416, , 
11376, , 
11347, , 
11356, , 
11380, , 
11398, , 
11434, , 
11451, , 
11419, , 
11379, , 
11354, , 
11354, , 
11361, , 
11391, , 
11437, , 
11461, , 
11445, , 
11378, , 
11344, , 
11352, , 
11352, , 
11391, , 
11438, , 
11469, , 
11442, , 
11380, , 
11352, , 
11340, , 
11341, , 
11370, , 
11433, , 
11469, , 
11455, , 
11419, , 
11380, , 
11353, , 
11351, , 
11348, , 
11366, , 
11430, , 
11467, , 
11464, , 
11415, , 
11355, , 
11341, , 
11348, , 
11360, , 
11391, , 
11440, , 
11453, , 
11412, , 
11391, , 
11376, , 
11347, , 
11354, , 
11392, , 
11424, , 
11436, , 
11425, , 
11412, , 
11379, , 
11347, , 
11345, , 
11365, , 
11416, , 
11437, , 
11452, , 
11413, , 
11381, , 
11342, , 
11336, , 
11354, , 
11407, , 
11463, , 
11467, , 
11459, , 
11410, , 
11355, , 
11348, , 
11348, , 
11356, , 
11394, , 
11436, , 
11456, , 
11420, , 
11377, , 
11355, , 
11346, , 
11356, , 
11392, , 
11432, , 
11468, , 
11457, , 
11409, , 
11355, , 
11349, , 
11341, , 
11345, , 
11396, , 
11432, , 
11456, , 
11458, , 
11403, , 
11354, , 
11343, , 
11345, , 
11354, , 
11407, , 
11459, , 
11458, , 
11419, , 
11382, , 
11352, , 
11345, , 
11355, , 
11397, , 
11435, , 
11475, , 
11452, , 
11385, , 
11356, , 
11350, , 
11345, , 
11357, , 
11411, , 
11463, , 
11453, , 
11419, , 
11381, , 
11354, , 
11346, , 
11352, , 
11395, , 
11426, , 
11426, , 
11428, , 
11415, , 
11382, , 
11349, , 
11343, , 
11363, , 
11390, , 
11429, , 
11472, , 
11456, , 
11411, , 
11346, , 
11339, , 
11340, , 
11351, , 
11408, , 
11465, , 
11465, , 
11446, , 
11375, , 
11353, , 
11349, , 
11340, , 
11362, , 
11434, , 
11464, , 
11455, , 
11421, , 
11382, , 
11348, , 
11344, , 
11341, , 
11366, , 
11444, , 
11474, , 
11461, , 
11407, , 
11356, , 
11341, , 
11344, , 
11351, , 
11395, , 
11432, , 
11472, , 
11440, , 
11381, , 
11357, , 
11345, , 
11337, , 
11364, , 
11427, , 
11468, , 
11453, , 
11417, , 
11380, , 
11354, , 
11337, , 
11360, , 
11388, , 
11441, , 
11452, , 
11426, , 
11404, , 
11357, , 
11346, , 
11340, , 
11370, , 
11432, , 
11462, , 
11462, , 
11424, , 
11378, , 
11352, , 
11345, , 
11347, , 
11374, , 
11437, , 
11468, , 
11445, , 
11377, , 
11352, , 
11347, , 
11339, , 
11368, , 
11433, , 
11469, , 
11451, , 
11418, , 
11382, , 
11345, , 
11345, , 
11359, , 
11387, , 
11410, , 
11394, , 
11386, , 
11387, , 
11391, , 
11391, , 
11383, , 
11388, , 
11396, , 
11421, , 
11419, , 
11394, , 
11387, , 
11385, , 
11387, , 
11388, , 
11386, , 
11384, , 
11397, , 
11425, , 
11424, , 
11396, , 
11387, , 
11372, , 
11352, , 
11381, , 
11397, , 
11424, , 
11426, , 
11419, , 
11391, , 
11367, , 
11351, , 
11354, , 
11389, , 
11441, , 
11452, , 
11433, , 
11418, , 
11378, , 
11350, , 
11347, , 
11358, , 
11399, , 
11439, , 
11454, , 
11406, , 
11396, , 
11375, , 
11350, , 
11358, , 
11395, , 
11423, , 
11425, , 
11432, , 
11413, , 
11382, , 
11357, , 
11348, , 
11359, , 
11389, , 
11434, , 
11469, , 
11444, , 
11379, , 
11354, , 
11348, , 
11346, , 
11370, , 
11434, , 
11467, , 
11459, , 
11409, , 
11356, , 
11350, , 
11354, , 
11366, , 
11388, , 
11435, , 
11449, , 
11418, , 
11387, , 
11372, , 
11351, , 
11355, , 
11389, , 
11421, , 
11435, , 
11426, , 
11410, , 
11388, , 
11345, , 
11341, , 
11365, , 
11426, , 
11437, , 
11453, , 
11415, , 
11379, , 
11349, , 
11344, , 
11360, , 
11395, , 
11434, , 
11463, , 
11452, , 
11406, , 
11353, , 
11344, , 
11349, , 
11357, , 
11406, , 
11472, , 
11458, , 
11418, , 
11375, , 
11342, , 
11343, , 
11356, , 
11390, , 
11431, , 
11472, , 
11458, , 
11409, , 
11360, , 
11351, , 
11348, , 
11358, , 
11395, , 
11442, , 
11451, , 
11410, , 
11392, , 
11351, , 
11341, , 
11350, , 
11394, , 
11438, , 
11466, , 
11459, , 
11413, , 
11355, , 
11351, , 
11351, , 
11357, , 
11386, , 
11436, , 
11443, , 
11414, , 
11391, , 
11378, , 
11355, , 
11360, , 
11385, , 
11422, , 
11432, , 
11435, , 
11418, , 
11378, , 
11352, , 
11348, , 
11361, , 
11389, , 
11438, , 
11447, , 
11430, , 
11418, , 
11381, , 
11345, , 
11342, , 
11357, , 
11394, , 
11439, , 
11463, , 
11440, , 
11381, , 
11349, , 
11344, , 
11349, , 
11392, , 
11434, , 
11461, , 
11452, , 
11404, , 
11348, , 
11341, , 
11338, , 
11348, , 
11403, , 
11469, , 
11466, , 
11445, , 
11378, , 
11349, , 
11343, , 
11340, , 
11358, , 
11428, , 
11471, , 
11453, , 
11418, , 
11379, , 
11346, , 
11340, , 
11352, , 
11394, , 
11440, , 
11471, , 
11449, , 
11406, , 
11350, , 
11344, , 
11342, , 
11352, , 
11401, , 
11461, , 
11455, , 
11413, , 
11374, , 
11346, , 
11345, , 
11354, , 
11398, , 
11463, , 
11466, , 
11436, , 
11375, , 
11352, , 
11341, , 
11344, , 
11389, , 
11436, , 
11467, , 
11445, , 
11401, , 
11351, , 
11348, , 
11335, , 
11363, , 
11431, , 
11457, , 
11451, , 
11421, , 
11379, , 
11354, , 
11341, , 
11349, , 
11391, , 
11427, , 
11476, , 
11452, , 
11407, , 
11348, , 
11342, , 
11342, , 
11347, , 
11400, , 
11460, , 
11468, , 
11440, , 
11379, , 
11345, , 
11338, , 
11354, , 
11382, , 
11440, , 
11465, , 
11454, , 
11401, , 
11353, , 
11346, , 
11333, , 
11346, , 
11403, , 
11461, , 
11459, , 
11453, , 
11402, , 
11345, , 
11341, , 
11341, , 
11371, , 
11429, , 
11452, , 
11446, , 
11414, , 
11372, , 
11345, , 
11344, , 
11346, , 
11392, , 
11451, , 
11467, , 
11443, , 
11398, , 
11347, , 
11341, , 
11340, , 
11358, , 
11420, , 
11460, , 
11461, , 
11434, , 
11376, , 
11355, , 
11339, , 
11341, , 
11379, , 
11434, , 
11458, , 
11444, , 
11408, , 
11371, , 
11338, , 
11335, , 
11360, , 
11415, , 
11453, , 
11461, , 
11448, , 
11397, , 
11348, , 
11332, , 
11338, , 
11356, , 
11424, , 
11462, , 
11464, , 
11438, , 
11371, , 
11337, , 
11341, , 
11344, , 
11373, , 
11429, , 
11458, , 
11450, , 
11404, , 
11373, , 
11343, , 
11342, , 
11379, , 
11436, , 
11454, , 
11439, , 
11412, , 
11367, , 
11339, , 
11338, , 
11364, , 
11425, , 
11450, , 
11461, , 
11436, , 
11374, , 
11343, , 
11343, , 
11349, , 
11385, , 
11427, , 
11457, , 
11450, , 
11409, , 
11371, , 
11342, , 
11342, , 
11347, , 
11396, , 
11454, , 
11463, , 
11444, , 
11411, , 
11367, , 
11341, , 
11333, , 
11339, , 
11396, , 
11449, , 
11465, , 
11441, , 
11410, , 
11370, , 
11341, , 
11341, , 
11337, , 
11397, , 
11449, , 
11457, , 
11442, , 
11402, , 
11374, , 
11338, , 
11329, , 
11345, , 
11418, , 
11455, , 
11453, , 
11443, , 
11407, , 
11365, , 
11336, , 
11342, , 
11384, , 
11423, , 
11460, , 
11446, , 
11412, , 
11367, , 
11331, , 
11328, , 
11360, , 
11420, , 
11447, , 
11464, , 
11443, , 
11388, , 
11337, , 
11331, , 
11341, , 
11377, , 
11421, , 
11449, , 
11454, , 
11438, , 
11390, , 
11342, , 
11330, , 
11341, , 
11386, , 
11448, , 
11459, , 
11434, , 
11406, , 
11362, , 
11328, , 
11340, , 
11377, , 
11419, , 
11447, , 
11463, , 
11441, , 
11392, , 
11333, , 
11328, , 
11341, , 
11389, , 
11445, , 
11457, , 
11457, , 
11430, , 
11371, , 
11344, , 
11338, , 
11340, , 
11393, , 
11439, , 
11452, , 
11436, , 
11399, , 
11363, , 
11336, , 
11337, , 
11374, , 
11416, , 
11448, , 
11451, , 
11440, , 
11406, , 
11364, , 
11337, , 
11339, , 
11371, , 
11422, , 
11452, , 
11460, , 
11428, , 
11369, , 
11334, , 
11324, , 
11353, , 
11413, , 
11460, , 
11454, , 
11439, , 
11399, , 
11363, , 
11338, , 
11340, , 
11372, , 
11421, , 
11451, , 
11447, , 
11421, , 
11364, , 
11330, , 
11332, , 
11369, , 
11417, , 
11453, , 
11451, , 
11426, , 
11395, , 
11362, , 
11331, , 
11334, , 
11381, , 
11444, , 
11444, , 
11457, , 
11418, , 
11356, , 
11328, , 
11356, , 
11443, , 
11443, , 
11451, , 
11456, , 
11434, , 
11383, , 
11331, , 
11337, , 
11370, , 
11421, , 
11449, , 
11454, , 
11437, , 
11402, , 
11357, , 
11325, , 
11331, , 
11386, , 
11439, , 
11452, , 
11446, , 
11433, , 
11386, , 
11334, , 
11317, , 
11349, , 
11409, , 
11437, , 
11447, , 
11450, , 
11419, , 
11361, , 
11330, , 
11333, , 
11367, , 
11410, , 
11437, , 
11451, , 
11439, , 
11416, , 
11362, , 
11330, , 
11326, , 
11391, , 
11438, , 
11433, , 
11444, , 
11430, , 
11394, , 
11354, , 
11326, , 
11364, , 
11409, , 
11447, , 
11445, , 
11434, , 
11393, , 
11356, , 
11325, , 
11328, , 
11379, , 
11436, , 
11445, , 
11450, , 
11432, , 
11393, , 
11354, , 
11322, , 
11331, , 
11385, , 
11435, , 
11442, , 
11444, , 
11429, , 
11399, , 
11360, , 
11328, , 
11342, , 
11406, , 
11442, , 
11446, , 
11443, , 
11419, , 
11359, , 
11331, , 
11326, , 
11367, , 
11417, , 
11447, , 
11439, , 
11448, , 
11417, , 
11353, , 
11326, , 
11331, , 
11359, , 
11400, , 
11440, , 
11442, , 
11441, , 
11425, , 
11387, , 
11350, , 
11333, , 
11360, , 
11413, , 
11442, , 
11441, , 
11420, , 
11388, , 
11359, , 
11358, , 
11368, , 
11412, , 
11441, , 
11438, , 
11429, , 
11387, , 
11353, , 
11325, , 
11367, , 
11403, , 
11443, , 
11443, , 
11421, , 
11386, , 
11358, , 
11355, , 
11366, , 
11411, , 
11430, , 
11440, , 
11425, , 
11383, , 
11346, , 
11324, , 
11365, , 
11406, , 
11433, , 
11441, , 
11437, , 
11409, , 
11360, , 
11353, , 
11355, , 
11372, , 
11406, , 
11433, , 
11436, , 
11424, , 
11389, , 
11364, , 
11354, , 
11364, , 
11405, , 
11434, , 
11436, , 
11417, , 
11384, , 
11358, , 
11352, , 
11364, , 
11409, , 
11432, , 
11437, , 
11423, , 
11384, , 
11353, , 
11351, , 
11364, , 
11409, , 
11432, , 
11434, , 
11416, , 
11393, , 
11379, , 
11350, , 
11360, , 
11407, , 
11441, , 
11435, , 
11421, , 
11390, , 
11357, , 
11346, , 
11370, , 
11410, , 
11429, , 
11435, , 
11416, , 
11380, , 
11353, , 
11351, , 
11364, , 
11404, , 
11429, , 
11434, , 
11421, , 
11387, , 
11378, , 
11354, , 
11375, , 
11391, , 
11428, , 
11432, , 
11418, , 
11389, , 
11380, , 
11355, , 
11357, , 
11397, , 
11423, , 
11425, , 
11424, , 
11411, , 
11380, , 
11348, , 
11356, , 
11383, , 
11402, , 
11428, , 
11425, , 
11409, , 
11390, , 
11376, , 
11344, , 
11357, , 
11402, , 
11425, , 
11425, , 
11423, , 
11411, , 
11377, , 
11346, , 
11362, , 
11399, , 
11428, , 
11435, , 
11425, , 
11414, , 
11376, , 
11344, , 
11352, , 
11398, , 
11423, , 
11421, , 
11427, , 
11411, , 
11377, , 
11337, , 
11358, , 
11394, , 
11421, , 
11429, , 
11426, , 
11399, , 
11346, , 
11342, , 
11355, , 
11393, , 
11425, , 
11421, , 
11425, , 
11402, , 
11381, , 
11387, , 
11382, , 
11376, , 
11393, , 
11422, , 
11429, , 
11413, , 
11385, , 
11372, , 
11359, , 
11386, , 
11397, , 
11419, , 
11423, , 
11403, , 
11383, , 
11388, , 
11379, , 
11381, , 
11396, , 
11422, , 
11412, , 
11375, , 
11386, , 
11384, , 
11388, , 
11398, , 
11422, , 
11410, , 
11380, , 
11386, , 
11379, , 
11374, , 
11394, , 
11421, , 
11426, , 
11406, , 
11385, , 
11390, , 
11380, , 
11380, , 
11379, , 
11395, , 
11420, , 
11416, , 
11405, , 
11386, , 
11385, , 
11380, , 
11375, , 
11387, , 
11416, , 
11419, , 
11399, , 
11380, , 
11383, , 
11379, , 
11386, , 
11386, , 
11412, , 
11425, , 
11422, , 
11407, , 
11381, , 
11371, , 
11346, , 
11369, , 
11383, , 
11412, , 
11417, , 
11406, , 
11411, , 
11394, , 
11370, , 
11369, , 
11384, , 
11410, , 
11410, , 
11403, , 
11418, , 
11412, , 
11397, , 
11370, , 
11367, , 
11388, , 
11415, , 
11408, , 
11411, , 
11408, , 
11389, , 
11369, , 
11366, , 
11381, , 
11407, , 
11406, , 
11405, , 
11406, , 
11402, , 
11394, , 
11370, , 
11385, , 
11409, , 
11410, , 
11415, , 
11410, , 
11397, , 
11375, , 
11371, , 
11371, , 
11381, , 
11409, , 
11411, , 
11413, , 
11404, , 
11399, , 
11369, , 
11365, , 
11386, , 
11411, , 
